Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
3249,A3195,18,18,9,45,06126,L2,2012,3,2012,94,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,4
3250,A3893,?,?,?,?,06126,L2,2012,2,2012,75,AVPS12000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3251,A4393,6,?,?,6,06126,L2,2012,1,2012,76,SATD040007,Tecnico,?,?,0,0,Cessato,Rinuncia,0
3252,A4012,21,?,?,21,06126,L2,2011,3,2007,83,AVTF01000C,Tecnico,?,?,0,0,Cessato,Rinuncia,0
3253,A235,30,?,?,30,06126,L2,2012,3,2012,100,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,
3254,A1254,6,?,?,6,06126,L2,2012,1,2012,88,SAPS06000L,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3255,A3183,?,?,?,0,06126,L2,2012,1,2012,78,NAPS03901T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3256,A4806,24,12,?,36,06126,L2,2012,3,2012,82,BNPS010006,Scientifica,?,?,0,0,Cessato,Rinuncia,1
3257,A3125,?,?,?,?,06126,L2,2012,1,2012,100,SAPS170004,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3258,A3896,42,24,6,72,06126,L2,2011,3,2009,70,NAPS05701B,Scientifica,?,?,0,0,Cessato,Rinuncia,2
3259,A234,24,18,18,60,06126,L2,2012,3,2011,91,NATD01801L,Tecnico,?,?,0,0,Attivo,Immatricolazione,4
3260,A3567,?,?,?,?,06126,L2,2012,1,2012,76,SAPS027012,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3261,A3146,?,?,?,?,06126,L2,2012,1,2012,83,AVPC040003,Classica,?,?,0,0,Cessato,Rinuncia,0
3262,A4321,?,?,?,?,06126,L2,2012,1,2012,71,SAPS06000L,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3263,A3867,54,75,21,150,06126,L2,2011,3,2011,100,SAPC040008,Classica,2014,96,0,0,Cessato,Laureato,1
3264,A619,30,33,60,123,06126,L2,2011,3,2011,100,SAPS15000V,Scientifica,2016,94,0,0,Cessato,Laureato,3
3265,A2888,?,?,?,0,06126,L2,2011,2,2009,93,CEPS010007,Scientifica,?,?,0,0,Cessato,Rinuncia,
3266,A589,?,?,?,0,06126,L2,2012,2,2009,84,?,Tecnico,?,?,0,0,Cessato,Decadenza,
3267,A2983,?,?,?,?,06126,L2,2012,1,2004,92,SAPS027012,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,
3268,A4357,48,24,66,138,06126,L2,2013,3,2012,60,AVPS06002D,Scientifica,2016,105,0,0,Cessato,Laureato,1
3269,A2791,48,24,75,147,06126,L2,2013,3,2013,92,NAPC080008,Classica,2016,96,0,0,Cessato,Laureato,1
3270,A3799,15,?,12,27,06126,L2,2013,3,2013,69,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3271,A3990,54,36,18,108,06126,L2,2013,3,2013,95,SAPS10000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3272,A2699,54,48,78,180,06126,L2,2013,3,2013,100,SAPC05000V,Linguistico,2015,111,0,0,Cessato,Laureato,0
3273,A472,?,?,?,?,06126,L2,2013,1,2013,70,NAPS180008,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3274,A1159,54,60,66,180,06126,L2,2013,3,2013,100,SAPS020006,Scientifica,2015,111,0,0,Cessato,Laureato,0
3275,A63,54,60,66,180,06126,L2,2013,3,2013,100,AVPS12000T,Scientifica,2015,111,0,0,Cessato,Laureato,0
3276,A672,36,24,69,129,06126,L2,2013,3,2013,77,SAPS15000V,Scientifica,2017,101,0,0,Cessato,Laureato,2
3277,A3968,33,?,?,33,06126,L2,2013,3,2013,98,SATF04000D,Tecnico,?,?,0,0,Cessato,Rinuncia,1
3278,A4750,6,?,?,6,06126,L2,2013,1,2009,94,SATF04101A,Tecnico,?,?,0,0,Cessato,Decadenza,0
3279,A4398,48,30,57,135,06126,L2,2013,3,2012,68,SAPS170004,Scientifica,2017,90,0,0,Cessato,Laureato,2
3280,A4290,6,9,6,21,06126,L2,2013,3,2012,97,NATD00901T,Geometra,?,?,0,0,Cessato,Rinuncia,1
3281,A3788,42,18,81,141,06126,L2,2013,3,2013,100,SAPS04401Q,Scientifica,2016,100,0,0,Cessato,Laureato,1
3282,A458,48,48,84,180,06126,L2,2013,3,2012,90,SAPC040008,Classica,2015,110,0,0,Cessato,Laureato,0
3283,A680,18,?,?,18,06126,L2,2013,3,2012,90,PZTD060008,Geometra,?,?,0,0,Attivo,Immatricolazione,3
3284,A2135,36,30,75,141,06126,L2,2013,3,2013,80,SAPS18000P,Scientifica,2016,102,0,0,Cessato,Laureato,1
3285,A1749,21,21,6,48,06126,L2,2013,3,2013,72,SAPS18000P,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,3
3286,A2872,33,9,48,90,06126,L2,2013,3,2012,83,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3287,A2399,?,?,?,0,06126,L2,2013,1,2013,78,SAIS02100L,Ragioneria,?,?,0,0,Cessato,Decadenza,0
3288,A4949,42,36,69,147,06126,L2,2013,3,2013,100,SAPS020006,Scientifica,2016,103,0,0,Cessato,Laureato,1
3289,A4450,48,24,57,129,06126,L2,2013,3,2012,98,SAPS08000T,Scientifica,2017,103,0,0,Cessato,Laureato,2
3290,A3316,48,54,78,180,06126,L2,2013,3,2013,100,SAPS01102D,Scientifica,2015,111,0,0,Cessato,Laureato,0
3291,A532,?,?,?,?,06126,L2,2013,1,2013,81,SATH02801B,Nautico,?,?,0,0,Cessato,Rinuncia,0
3292,A934,30,24,69,123,06126,L2,2013,3,2013,73,AVPS03000G,Scientifica,2017,103,0,0,Cessato,Laureato,2
3293,A4480,6,15,6,27,06126,L2,2013,3,2013,78,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3294,A2608,30,12,69,111,06126,L2,2013,3,2013,85,SATL04000N,Geometra,2017,89,0,0,Cessato,Laureato,2
3295,A452,15,?,?,15,06126,L2,2013,2,2013,94,SAPS10000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3296,A768,30,30,66,126,06126,L2,2013,3,2013,82,SAPS01000G,Scientifica,2017,99,0,0,Cessato,Laureato,2
3297,A947,48,42,90,180,06126,L2,2013,3,2013,97,CBPS01000B,Scientifica,2015,106,0,0,Cessato,Laureato,0
3298,A2054,42,42,69,153,06126,L2,2013,3,2013,87,SAPS18000P,Scientifica,2016,94,0,0,Cessato,Laureato,1
3299,A2685,54,48,75,177,06126,L2,2013,3,2012,92,AVTD02201D,Ragioneria,2016,102,0,0,Cessato,Laureato,1
3300,A1699,54,48,78,180,06126,L2,2013,3,2013,100,NAPC02000L,Liceo-Europeo,2015,108,0,0,Cessato,Laureato,0
3301,A159,48,24,81,153,06126,L2,2013,3,2013,83,AVPS12000T,Scientifica,2016,101,0,0,Cessato,Laureato,1
3302,A3201,24,6,54,84,06126,L2,2013,3,2013,77,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,3
3303,A3530,54,54,72,180,06126,L2,2013,3,2013,100,AVPS02701R,Scientifica,2015,111,0,0,Cessato,Laureato,0
3304,A779,36,24,39,99,06126,L2,2013,3,2013,75,SAPS15000V,Scientifica,2018,91,0,0,Cessato,Laureato,3
3305,A2618,48,60,72,180,06126,L2,2013,3,2013,90,AVPS03000G,Scientifica,2015,107,0,0,Cessato,Laureato,0
3306,A3606,27,21,69,117,06126,L2,2013,3,2013,94,AVPC00101D,Classica,2017,101,0,0,Cessato,Laureato,2
3307,A554,?,?,?,?,06126,L2,2013,1,2013,80,SATF03000V,Tecnico,?,?,0,0,Cessato,Rinuncia,0
3308,A714,48,36,96,180,06126,L2,2013,3,2013,100,SAPS06000L,Scientifica,2015,105,0,0,Cessato,Laureato,0
3309,A2796,?,?,?,?,06126,L2,2013,1,2011,72,AVPM040007,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3310,A4164,36,24,42,102,06126,L2,2013,3,2013,97,SAPS05701T,Scientifica,?,?,0,0,Attivo,Immatricolazione,
3311,A573,6,?,?,6,06126,L2,2013,2,2012,95,AVIS007005,Tecnico,?,?,0,0,Cessato,Rinuncia,0
3312,A2141,48,36,63,147,06126,L2,2013,3,2013,100,SAPS020006,Scientifica,2016,105,0,0,Cessato,Laureato,1
3313,A1561,48,24,87,159,06126,L2,2013,3,2013,96,NAPS540009,Scientifica,2016,102,0,0,Cessato,Laureato,1
3314,A4616,48,24,72,144,06126,L2,2013,3,2013,81,SAPS01000G,Scientifica,2016,90,0,0,Cessato,Laureato,1
3315,A2136,30,18,24,72,06126,L2,2013,3,2013,84,SAPS04401Q,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3316,A808,30,12,27,69,06126,L2,2013,3,2013,100,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3317,A1717,36,?,30,66,06126,L2,2013,3,2013,82,SAPS056012,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3318,A12,54,48,78,180,06126,L2,2013,3,2013,?,NAPS12000L,Scientifica,2015,111,0,0,Cessato,Laureato,0
3319,A3983,54,36,48,138,06126,L2,2013,3,2013,90,AVPC01401G,Scientifica,2016,92,0,0,Cessato,Laureato,1
3320,A1733,36,12,60,108,06126,L2,2013,3,2012,64,NAPS12000L,Scientifica,2017,89,0,0,Cessato,Laureato,2
3321,A3378,42,24,60,126,06126,L2,2013,3,2012,73,SAPS02401E,Scientifica,2017,92,0,0,Cessato,Laureato,2
3322,A3666,30,36,87,153,06126,L2,2013,3,2013,90,SAPS020006,Scientifica,2016,97,0,0,Cessato,Laureato,1
3323,A150,21,?,?,21,06126,L2,2013,3,2013,75,SAPS06000L,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3324,A1620,48,54,78,180,06126,L2,2013,3,2013,100,SAPS18000P,Scientifica,2015,104,0,0,Cessato,Laureato,0
3325,A963,24,18,54,96,06126,L2,2013,3,2013,78,SAPS120003,Scientifica,2017,89,0,0,Cessato,Laureato,2
3326,A3433,?,12,?,12,06126,L2,2013,3,2011,64,SAPS020006,Scientifica,?,?,0,0,Cessato,Rinuncia,1
3327,A1506,48,42,87,177,06126,L2,2013,3,2013,98,SAPS020006,Scientifica,2016,111,0,0,Cessato,Laureato,1
3328,A2494,42,30,81,153,06126,L2,2013,3,2013,98,SAPS06000L,Scientifica,2016,95,0,0,Cessato,Laureato,1
3329,A3197,21,?,9,30,06126,L2,2013,3,2013,85,SAPS06000L,Scientifica,?,?,0,0,Cessato,Rinuncia,3
3330,A1525,24,18,18,60,06126,L2,2013,3,2013,78,NAIS013007,Scientifica,?,?,0,0,Cessato,Rinuncia,3
3331,A3328,42,42,96,180,06126,L2,2013,3,2013,92,SAPS03000R,Scientifica,2015,99,0,0,Cessato,Laureato,0
3332,A1094,48,42,90,180,06126,L2,2013,3,2013,100,NAPS01901L,Scientifica,2015,111,0,0,Cessato,Laureato,0
3333,A3758,42,24,75,141,06126,L2,2013,3,2013,73,SAPS06000L,Scientifica,2017,95,0,0,Cessato,Laureato,2
3334,A1677,36,18,72,126,06126,L2,2013,3,2013,84,NAPS24000P,Scientifica,2017,92,0,0,Cessato,Laureato,2
3335,A3198,54,42,84,180,06126,L2,2013,3,2013,80,SAPS170004,Scientifica,2015,100,0,0,Cessato,Laureato,0
3336,A1695,42,24,63,129,06126,L2,2013,3,2012,83,SAPS06000L,Scientifica,2017,98,0,0,Cessato,Laureato,2
3337,A3170,30,12,24,66,06126,L2,2013,3,2013,94,SAPS04401Q,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3338,A3395,36,12,66,114,06126,L2,2013,3,2012,88,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3339,A1163,36,12,87,135,06126,L2,2013,3,2013,89,SAPS15000V,Scientifica,2017,92,0,0,Cessato,Laureato,2
3340,A363,48,48,81,177,06126,L2,2013,3,2013,100,SAPS08000T,Liceo-Europeo,2016,103,0,0,Cessato,Laureato,1
3341,A3349,48,30,93,171,06126,L2,2013,3,2013,100,SAPS09000C,Scientifica,2016,99,0,0,Cessato,Laureato,1
3342,A213,?,?,?,?,06126,L2,2013,1,2013,100,SAPS03000R,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3343,A4635,?,?,?,?,06126,L2,2013,1,2013,87,SATL02000C,Geometra,?,?,0,0,Cessato,Rinuncia,0
3344,A335,39,?,39,78,06126,L2,2013,3,2013,75,NAPS24000P,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,3
3345,A2076,30,?,?,30,06126,L2,2013,2,2013,70,BNIS01100L,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3346,A1558,?,?,?,?,06126,L2,2013,1,2013,68,BNPS010006,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3347,A4813,48,36,93,177,06126,L2,2013,3,2012,92,SAPM01000L,Socio-Psico-Pedagogico,2016,102,0,0,Cessato,Laureato,1
3348,A4477,48,24,75,147,06126,L2,2013,3,2013,100,SAPS04000B,Scientifica,2016,106,0,0,Cessato,Laureato,1
3349,A771,6,?,?,6,06126,L2,2013,2,2013,81,SAPC05000V,Classica,?,?,0,0,Cessato,Rinuncia,0
3350,A2311,?,?,?,?,06126,L2,2013,1,2013,92,SATL02000C,Geometra,?,?,0,0,Cessato,Rinuncia,0
3351,A570,48,48,84,180,06126,L2,2013,3,2013,90,AVPS03000G,Scientifica,2015,101,0,0,Cessato,Laureato,0
3352,A373,36,12,48,96,06126,L2,2013,3,2012,86,NAIS013007,Socio-Psico-Pedagogico,?,?,0,0,Attivo,Immatricolazione,3
3353,A4346,?,?,?,?,06126,L2,2013,1,2013,75,AVTD03000B,Ragioneria,?,?,0,0,Cessato,Rinuncia,0
3354,A3841,30,24,24,78,06126,L2,2013,3,2013,90,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3355,A3247,6,15,15,36,06126,L2,2013,3,2013,72,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3356,A3392,42,24,87,153,06126,L2,2013,3,2013,82,SAPS18000P,Scientifica,2016,98,0,0,Cessato,Laureato,1
3357,A4436,30,12,42,84,06126,L2,2013,3,2013,68,SAPC10000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3358,A3469,24,18,42,84,06126,L2,2013,3,2013,60,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3359,A3685,?,?,?,?,06126,L2,2013,1,2013,94,NAPS110002,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3360,A612,?,?,?,?,06126,L2,2013,1,2013,61,SAPS120003,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3361,A3018,48,42,75,165,06126,L2,2013,3,2013,91,SAPS06000L,Scientifica,2016,102,0,0,Cessato,Laureato,1
3362,A2577,15,?,?,15,06126,L2,2013,1,2013,90,BNPS010006,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3363,A4326,42,24,87,153,06126,L2,2013,3,2013,95,SAPS020006,Scientifica,2016,102,0,0,Cessato,Laureato,1
3364,A3458,42,24,57,123,06126,L2,2013,3,2013,78,SAPS020006,Scientifica,2017,90,0,0,Cessato,Laureato,2
3365,A3883,?,?,?,0,06126,L2,2013,1,2013,67,SAPS06000L,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3366,A3568,48,48,81,177,06126,L2,2013,3,2013,95,SAPS120003,Scientifica,2016,110,0,0,Cessato,Laureato,1
3367,A1511,48,66,66,180,06126,L2,2013,3,2013,100,CEPS110004,Scientifica,2015,111,0,0,Cessato,Laureato,0
3368,A1804,?,?,?,?,06126,L2,2013,1,2013,100,SAPS18000P,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3369,A68,48,48,81,177,06126,L2,2013,3,2013,98,SAPS08000T,Scientifica,2016,107,0,0,Cessato,Laureato,1
3370,A4230,24,24,78,126,06126,L2,2013,3,2013,75,SAIS00100B,Scientifica,2017,97,0,0,Cessato,Laureato,2
3371,A4905,48,36,93,177,06126,L2,2013,3,2013,95,AVPS12000T,Scientifica,2016,111,0,0,Cessato,Laureato,1
3372,A3613,54,48,78,180,06126,L2,2013,3,2013,86,SAPS020006,Scientifica,2015,102,0,0,Cessato,Laureato,0
3373,A4798,?,?,?,?,06126,L2,2013,1,2013,100,SAPS10000T,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3374,A4947,30,?,?,30,06126,L2,2013,3,2013,88,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
3375,A3900,?,?,?,?,06126,L2,2013,1,2013,100,SAPSX00078,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3376,A2528,?,?,?,0,06126,L2,2013,3,2013,100,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3377,A309,48,30,63,141,06126,L2,2013,3,2013,84,NAPS01301N,Scientifica,2016,91,0,0,Cessato,Laureato,1
3378,A157,42,18,48,108,06126,L2,2013,3,2012,88,SAPS020006,Scientifica,2018,87,0,0,Cessato,Laureato,3
3379,A4451,42,36,57,135,06126,L2,2013,3,2013,85,SAPS06000L,Scientifica,2016,98,0,0,Cessato,Laureato,1
3380,A1907,6,?,?,6,06126,L2,2013,1,2013,89,AVIS01100R,Ragioneria,?,?,0,0,Cessato,Rinuncia,0
3381,A4561,36,12,30,78,06126,L2,2013,3,2013,94,AVPS018023,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3382,A4926,?,?,?,?,06126,L2,2013,2,2013,68,SAPS15000V,Scientifica,?,?,0,0,Cessato,Decadenza,0
3383,A2605,42,12,18,72,06126,L2,2013,3,2011,91,SAPC12000X,Classica,?,?,0,0,Cessato,Rinuncia,3
3384,A4205,?,?,?,0,06126,L2,2013,1,2013,72,SATD17000X,Ragioneria,?,?,0,0,Cessato,Rinuncia,0
3385,A3477,42,24,69,135,06126,L2,2013,3,2012,87,SAPS06000L,Scientifica,2016,99,0,0,Cessato,Laureato,1
3386,A3476,36,?,54,90,06126,L2,2013,3,2012,68,PZPS00101N,Scientifica,2017,91,0,0,Cessato,Laureato,2
3387,A3802,54,60,66,180,06126,L2,2013,3,2013,96,SAPS04401Q,Scientifica,2015,108,0,0,Cessato,Laureato,0
3388,A3846,?,?,?,?,06126,L2,2013,1,2013,96,SAPS09000C,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3389,A2191,54,48,78,180,06126,L2,2013,3,2013,100,SAPS04401Q,Scientifica,2015,108,0,0,Cessato,Laureato,0
3390,A3727,48,36,96,180,06126,L2,2013,3,2012,78,NAPC080008,Classica,2015,98,0,0,Cessato,Laureato,0
3391,A3959,?,?,?,0,06126,L2,2013,3,2012,100,CEPC03301T,Classica,?,?,0,0,Attivo,Immatricolazione,
3392,A2604,?,?,?,0,06126,L2,2013,1,2013,100,CEPM010008,Classica,?,?,0,0,Cessato,Rinuncia,0
3393,A4039,30,12,30,72,06126,L2,2013,3,2013,76,SAPS06000L,Scientifica,2018,95,0,0,Cessato,Laureato,3
3394,A4475,21,12,48,81,06126,L2,2013,3,2012,95,AVPS02701R,Classica,?,?,0,0,Attivo,Immatricolazione,3
3395,A3028,?,?,?,?,06126,L2,2013,1,2013,70,SAPC05000V,Classica,?,?,0,0,Cessato,Rinuncia,0
3396,A2466,6,?,?,6,06126,L2,2013,1,2010,78,NAPC14000P,Classica,?,?,0,0,Cessato,Decadenza,0
3397,A1914,42,54,84,180,06126,L2,2013,3,2013,100,CEPS090004,Scientifica,2015,111,0,0,Cessato,Laureato,0
3398,A3273,48,54,78,180,06126,L2,2013,3,2013,93,SAPM050003,Linguistico,2015,108,0,0,Cessato,Laureato,0
3399,A4989,24,36,54,114,06126,L2,2013,3,2013,100,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3400,A4848,?,?,?,0,06126,L2,2013,1,2013,68,SAPS120003,Scientifica,?,?,0,0,Cessato,Decadenza,0
3401,A2551,?,12,?,12,06126,L2,2012,3,2001,61,SATD125002,Scientifica,?,?,0,0,Attivo,PASSAGGIO,4
3402,A4023,75,81,9,165,06126,L2,2012,3,2012,92,BNPS010006,Scientifica,2015,109,0,0,Cessato,Laureato,1
3403,A3369,30,?,?,30,06126,L2,2013,3,1979,40,NAPS860005,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
3404,A4389,?,12,?,12,06126,L2,2011,3,2002,90,SAPS170004,Scientifica,?,?,0,0,Cessato,Decadenza,1
3405,A197,24,48,90,162,06126,L2,2013,3,2012,70,SAPS15000V,Scientifica,2015,98,0,0,Cessato,Laureato,0
3406,A2275,12,?,?,12,06126,L2,2013,2,2012,72,NAPS24000P,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3407,A2207,39,63,63,165,06126,L2,2012,3,2012,77,SAPC12000X,Classica,2015,97,0,0,Cessato,Laureato,1
3408,A144,42,42,72,156,06126,L2,2014,3,2014,85,AVPS12000T,Scientifica,2017,98,0,0,Cessato,Laureato,1
3409,A1931,54,42,84,180,06126,L2,2014,3,2014,95,SAPS06000L,Scientifica,2016,100,0,0,Cessato,Laureato,0
3410,A902,42,36,75,153,06126,L2,2014,3,2014,81,SATL04000N,Geometra,2017,96,0,0,Cessato,Laureato,1
3411,A726,48,48,84,180,06126,L2,2014,3,2014,100,SAPS06000L,Scientifica,2016,101,0,0,Cessato,Laureato,0
3412,A295,?,?,?,0,06126,L2,2014,1,2014,72,SAPS056012,Liceo-Europeo,?,?,0,0,Cessato,Decadenza,0
3413,A1772,?,?,?,?,06126,L2,2014,1,2014,100,SAPS08000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3414,A268,42,36,102,180,06126,L2,2014,3,2013,90,PZPS00101N,Scientifica,2016,104,0,0,Cessato,Laureato,0
3415,A866,36,24,66,126,06126,L2,2014,3,2014,86,SAPS02401E,Scientifica,2017,98,0,0,Cessato,Laureato,1
3416,A511,42,48,69,159,06126,L2,2014,3,2014,97,SAPC03000N,Classica,2017,104,0,0,Cessato,Laureato,1
3417,A4072,42,18,48,108,06126,L2,2014,3,2014,78,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3418,A1350,36,18,42,96,06126,L2,2014,3,2014,78,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3419,A4764,?,?,?,?,06126,L2,2014,1,2014,78,SAPS120003,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3420,A1146,15,12,33,60,06126,L2,2014,3,2014,73,SAPS020006,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,2
3421,A1637,42,36,63,141,06126,L2,2014,3,2014,86,SAPS170004,Scientifica,2017,97,0,0,Cessato,Laureato,1
3422,A506,48,48,84,180,06126,L2,2014,3,2014,100,SAIS00100B,Scientifica,2016,109,0,0,Cessato,Laureato,0
3423,A2125,27,12,39,78,06126,L2,2014,3,2014,85,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3424,A3448,48,30,102,180,06126,L2,2014,3,2014,98,NAPS12000L,Socio-Psico-Pedagogico,2016,106,0,0,Cessato,Laureato,0
3425,A1713,15,6,39,60,06126,L2,2014,3,2014,64,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3426,A1560,42,36,99,177,06126,L2,2014,3,2014,100,SAPS03000R,Scientifica,2017,104,0,0,Cessato,Laureato,1
3427,A1482,42,36,102,180,06126,L2,2014,3,2014,100,MTPS00301C,Scientifica,2016,96,0,0,Cessato,Laureato,0
3428,A2475,42,48,66,156,06126,L2,2014,3,2014,80,AVPS12000T,Scientifica,2017,95,0,0,Cessato,Laureato,1
3429,A1964,48,36,93,177,06126,L2,2014,3,2014,97,SAPS03000R,Scientifica,2017,99,0,0,Cessato,Laureato,1
3430,A1896,?,?,?,?,06126,L2,2014,1,2009,85,SASL020003,Artistico,?,?,0,0,Cessato,Decadenza,0
3431,A3174,33,9,54,96,06126,L2,2014,3,2014,86,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3432,A1019,6,?,?,6,06126,L2,2014,2,2014,76,NAPQ01000A,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3433,A1487,6,?,?,6,06126,L2,2014,1,2014,65,SAPS15000V,Scientifica,?,?,0,0,Cessato,Decadenza,0
3434,A4849,42,36,84,162,06126,L2,2014,3,2014,94,SAPSX00078,Scientifica,2017,98,0,0,Cessato,Laureato,1
3435,A563,24,48,63,135,06126,L2,2014,3,2014,80,SAPS01000G,Scientifica,2017,97,0,0,Cessato,Laureato,1
3436,A376,48,42,69,159,06126,L2,2014,3,2014,98,CEPS010007,Scientifica,2017,106,0,0,Cessato,Laureato,1
3437,A2384,54,60,66,180,06126,L2,2014,3,2014,100,SAPS06000L,Scientifica,2016,111,0,0,Cessato,Laureato,0
3438,A498,33,?,?,33,06126,L2,2014,2,2014,84,SAPS06000L,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3439,A4959,54,42,84,180,06126,L2,2014,3,2014,97,SAPS18000P,Scientifica,2016,104,0,0,Cessato,Laureato,0
3440,A3961,42,30,93,165,06126,L2,2014,3,2014,100,CEPS010007,Liceo-Europeo,2017,95,0,0,Cessato,Laureato,1
3441,A4330,?,6,9,15,06126,L2,2014,3,2014,74,AVTF01000C,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
3442,A1996,12,?,?,12,06126,L2,2014,1,2014,93,SAPS11000C,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3443,A2428,48,42,90,180,06126,L2,2014,3,2014,100,SAPS03000R,Scientifica,2016,104,0,0,Cessato,Laureato,0
3444,A691,27,33,66,126,06126,L2,2014,3,2014,100,CEPS010007,Scientifica,2017,97,0,0,Cessato,Laureato,1
3445,A1454,36,30,48,114,06126,L2,2014,3,2014,92,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
3446,A3951,54,60,66,180,06126,L2,2014,3,2014,100,SAPS02401E,Scientifica,2016,111,0,0,Cessato,Laureato,0
3447,A4702,30,36,57,123,06126,L2,2014,3,2014,80,SAPS05701T,Scientifica,2017,89,0,0,Cessato,Laureato,1
3448,A81,?,?,?,0,06126,L2,2014,1,2014,66,SAPM020007,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
3449,A1516,?,?,?,?,06126,L2,2014,1,2013,84,SATD03701C,Geometra,?,?,0,0,Cessato,Rinuncia,0
3450,A3729,48,42,90,180,06126,L2,2014,3,2014,100,CETF02000X,Scientifica,2016,102,0,0,Cessato,Laureato,0
3451,A3856,6,?,?,6,06126,L2,2014,1,2014,77,AVPS003018,Scientifica,?,?,0,0,Cessato,Rinuncia,0
3452,A1507,42,24,60,126,06126,L2,2014,3,2013,81,BNPC02000N,Classica,?,?,0,0,Attivo,Immatricolazione,2
3453,A666,?,?,?,0,06126,L2,2014,3,2014,100,SAIS00100B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
3454,A4463,42,30,87,159,06126,L2,2014,3,2014,95,SAPC10000P,Scientifica,2017,106,0,0,Cessato,Laureato,1
3455,A3041,48,30,69,147,06126,L2,2014,3,2014,90,SAPS056012,Scientifica,2017,107,0,0,Cessato,Laureato,1
3456,A584,30,36,74,140,06126,L2,2014,3,2014,81,SAPS056012,Scientifica,2017,97,1,0,Cessato,Laureato,1
