'Matr','CF','1','2','3','tot','CDS','Tipo_CDS','Coorte','Anni_Carriera','ANNO_DIPLOMA','VOTO_DIPLOMA','CODICE_MECCANOGRAFICO','TIPO_MATURITA','ANNO_ACCADEMICO_LAUREA','VOTO_LAUREA','Erasmus','TESI_ESTERO','STATO_STUDENTE','MOTIVO_STATO_STUDENTE','FC','CLASSE'
486,4909,54,48,78,180,612,3,2015,3,2015,100,35,'Scientifica',2017,109,0,0,'Cessato','Laureato',0,11
487,525,12,12,6,30,612,3,2015,3,2015,91,295,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
488,1258,54,12,-1,66,612,3,2015,2,2015,90,35,'Scientifica',0,0,0,0,'Sospeso','Iscrizione_Accademia_Militare',1,11
489,2522,48,30,75,153,612,3,2015,3,2015,98,261,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
491,2107,54,54,72,180,612,3,2015,3,2015,100,300,'Scientifica',2017,107,0,0,'Cessato','Laureato',0,11
492,4939,54,54,57,165,612,3,2015,3,2015,85,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
493,460,42,12,24,78,612,3,2015,3,2014,90,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
494,594,54,30,36,120,612,3,2015,3,2015,90,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
495,2140,54,54,72,180,612,3,2015,3,2015,80,82,'Scientifica',2017,97,0,0,'Cessato','Laureato',0,11
496,3382,54,66,60,180,612,3,2015,3,2015,78,94,'Scientifica',2017,108,1,1,'Cessato','Laureato',0,11
497,383,54,48,45,147,612,3,2015,3,2015,92,212,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
498,2032,54,54,72,180,612,3,2015,3,2015,98,266,'Scientifica',2017,99,0,0,'Cessato','Laureato',0,11
499,360,60,60,60,180,612,3,2015,3,2015,100,290,'Classica',2017,106,0,0,'Cessato','Laureato',0,5
500,3106,33,18,18,69,612,3,2015,3,2014,89,246,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
501,4206,15,15,18,48,612,3,2015,3,2015,86,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
502,2249,54,48,51,153,612,3,2015,3,2015,93,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
503,4933,9,-1,-1,9,612,3,2015,1,2015,80,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
504,936,6,-1,-1,6,612,3,2015,3,2015,93,64,'Agrario',0,0,0,0,'Attivo','Immatricolazione',1,2
505,1390,54,36,42,132,612,3,2015,3,2015,86,164,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
506,2218,33,27,18,78,612,3,2015,3,2015,81,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
507,2754,36,24,36,96,612,3,2015,3,2015,91,134,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
508,466,48,54,57,159,612,3,2015,3,2015,91,281,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
510,4746,36,42,36,114,612,3,2015,3,2015,73,228,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
511,2523,54,24,30,108,612,3,2015,3,2014,97,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
512,1236,60,60,60,180,612,3,2015,3,2015,94,94,'Scientifica',2017,108,0,0,'Cessato','Laureato',0,11
513,2411,6,-1,-1,6,612,3,2015,2,2015,71,157,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
514,27,42,18,18,78,612,3,2015,3,2015,86,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
515,1014,33,12,-1,45,612,3,2015,3,2014,95,20,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
516,4645,54,60,66,180,612,3,2015,3,2015,70,49,'Scientifica',2017,104,0,0,'Cessato','Laureato',0,11
517,4179,42,36,-1,78,612,3,2015,3,2015,66,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
518,2092,24,30,18,72,612,3,2015,3,2015,95,246,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
519,4266,36,24,30,90,612,3,2015,3,2015,80,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
520,734,54,60,66,180,612,3,2015,3,2015,90,168,'Linguistico',2017,108,0,0,'Cessato','Laureato',0,8
521,2614,33,15,24,72,612,3,2015,3,2015,78,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
522,3590,54,30,51,135,612,3,2015,3,2015,82,207,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
523,4762,60,60,60,180,612,3,2015,3,2015,96,11,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
525,420,54,42,57,153,612,3,2015,3,2015,100,200,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
526,4528,30,-1,-1,30,612,3,2015,3,2015,80,15,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
527,359,54,42,84,180,612,3,2015,3,2015,82,134,'Liceo-Europeo',2017,96,0,0,'Cessato','Laureato',0,7
528,3665,54,54,12,120,612,3,2015,3,2015,93,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
529,3535,36,-1,-1,36,612,3,2015,2,2014,80,119,'Linguistico',0,0,0,0,'Cessato','Rinuncia',1,8
531,1172,54,54,72,180,612,3,2015,3,2015,86,243,'Scientifica',2017,96,0,0,'Cessato','Laureato',0,11
532,1168,15,-1,-1,15,612,3,2015,1,2015,90,243,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
533,874,9,-1,-1,9,612,3,2015,1,2015,93,300,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
534,303,60,60,60,180,612,3,2015,3,2015,100,207,'Scientifica',2017,101,0,0,'Cessato','Laureato',0,11
535,1504,48,54,78,180,612,3,2015,3,2015,95,58,'Classica',2017,102,0,0,'Cessato','Laureato',0,5
536,1512,48,54,78,180,612,3,2015,3,2015,100,81,'Scientifica',2017,103,0,0,'Cessato','Laureato',0,11
537,952,9,-1,-1,9,612,3,2015,1,2015,86,58,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
539,2503,42,42,36,120,612,3,2015,3,2015,76,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
540,2747,48,48,69,165,612,3,2015,3,2015,92,175,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
542,4052,54,18,18,90,612,3,2015,3,2015,83,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
543,1706,15,-1,-1,15,612,3,2015,1,2015,85,213,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
544,2653,42,24,18,84,612,3,2015,3,2015,88,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
545,3982,60,60,60,180,612,3,2015,3,2015,90,248,'Classica',2017,106,0,0,'Cessato','Laureato',0,5
546,3775,54,24,-1,78,612,3,2015,3,2015,73,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
548,4384,48,54,78,180,612,3,2015,3,2015,85,248,'Classica',2017,95,0,0,'Cessato','Laureato',0,5
549,4712,54,48,78,180,612,3,2015,3,2015,82,254,'Scientifica',2017,98,0,0,'Cessato','Laureato',0,11
551,3001,33,-1,-1,33,612,3,2016,2,2016,78,175,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
552,2423,33,27,-1,60,612,3,2016,3,2016,87,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
554,1815,48,42,-1,90,612,3,2016,3,2016,97,216,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
555,2802,54,66,24,144,612,3,2016,3,2016,78,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
556,1784,60,60,36,156,612,3,2016,3,2016,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
557,2395,42,6,-1,48,612,3,2016,2,2016,71,117,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
558,516,60,60,36,156,612,3,2016,3,2016,100,247,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
559,1128,60,42,24,126,612,3,2016,3,2016,96,98,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
560,2432,60,30,12,102,612,3,2016,3,2015,74,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
561,2279,60,60,30,150,612,3,2016,3,2016,100,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
562,4118,18,-1,-1,18,612,3,2016,3,2016,99,135,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
563,3723,60,48,27,135,612,3,2016,3,2016,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
564,1911,60,60,30,150,612,3,2016,3,2016,92,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
565,3638,60,54,27,141,612,3,2016,3,2016,95,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
566,4182,60,48,24,132,612,3,2016,3,2016,96,102,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
567,2181,60,60,36,156,612,3,2016,3,2016,100,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
568,1702,60,60,42,162,612,3,2016,3,2016,96,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
569,3471,42,30,-1,72,612,3,2016,3,2016,80,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
570,4255,54,54,24,132,612,3,2016,3,2016,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
571,1158,54,-1,-1,54,612,3,2016,3,2016,91,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
572,3356,42,30,-1,72,612,3,2016,3,2016,72,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
573,3126,30,27,6,63,612,3,2016,3,2016,77,93,'Geometra',0,0,0,0,'Attivo','Immatricolazione',0,6
574,4471,54,54,12,120,612,3,2016,3,2016,97,213,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
575,4236,60,36,18,114,612,3,2016,3,2015,100,142,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
576,806,60,48,12,120,612,3,2016,3,2016,100,240,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
577,1104,54,54,27,135,612,3,2016,3,2016,93,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
579,2048,60,42,9,111,612,3,2016,3,2016,88,246,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
580,2816,54,42,12,108,612,3,2016,3,2016,92,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
581,2635,54,30,-1,84,612,3,2016,3,2016,100,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
582,1121,54,36,12,102,612,3,2016,3,2015,83,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
583,4021,54,60,24,138,612,3,2016,3,2016,100,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
584,1966,54,48,30,132,612,3,2016,3,2016,87,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
585,46,60,60,36,156,612,3,2016,3,2016,88,229,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
586,444,42,42,-1,84,612,3,2016,3,2016,75,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
587,3636,60,60,12,132,612,3,2016,3,2016,96,135,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
588,1871,54,18,24,96,612,3,2016,3,2016,89,167,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
589,3038,6,-1,-1,6,612,3,2016,2,2016,60,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
590,3466,33,-1,-1,33,612,3,2016,2,2016,86,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
591,1393,54,60,18,132,612,3,2016,3,2016,82,229,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
592,1617,42,24,-1,66,612,3,2016,3,2016,78,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
593,2210,54,54,30,138,612,3,2016,3,2016,86,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
595,1876,54,18,-1,72,612,3,2016,3,2016,90,25,'Agrario',0,0,0,0,'Attivo','Immatricolazione',1,2
596,290,60,54,27,141,612,3,2016,3,2016,100,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
597,3371,60,54,18,132,612,3,2016,3,2016,100,229,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
598,969,54,36,12,102,612,3,2016,3,2016,97,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
599,994,60,60,27,147,612,3,2016,3,2016,89,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
600,1286,15,24,-1,39,612,3,2016,3,2016,80,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
601,2974,42,36,6,84,612,3,2016,3,2016,82,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
602,3321,28,-1,-1,28,612,3,2016,1,2012,83,45,'Linguistico',0,0,0,0,'Cessato','Rinuncia',1,8
603,3689,60,54,18,132,612,3,2016,3,2016,100,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
604,4431,60,54,18,132,612,3,2016,3,2016,94,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
605,1545,48,42,-1,90,612,3,2016,3,2016,77,118,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
606,2899,54,30,12,96,612,3,2016,3,2016,94,202,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
607,89,60,54,12,126,612,3,2016,3,2016,95,201,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
608,3463,60,60,30,150,612,3,2016,3,2016,100,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
609,2194,60,60,24,144,612,3,2016,3,2016,88,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
611,4438,60,60,18,138,612,3,2016,3,2016,100,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
612,2541,54,54,24,132,612,3,2016,3,2016,71,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
613,3225,54,48,6,108,612,3,2016,3,2016,91,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
615,1817,42,24,-1,66,612,3,2016,3,2016,85,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
616,788,54,60,18,132,612,3,2016,3,2015,93,147,'Scientifica',0,0,0,0,'Attivo','Imm_da_rincunciatario',0,11
617,2193,60,48,21,129,612,3,2016,3,2016,96,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
618,2109,54,42,12,108,612,3,2016,3,2016,88,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
619,1673,36,54,-1,90,612,3,2016,3,2016,94,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
620,2969,42,30,12,84,612,3,2016,3,2016,93,222,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
621,729,42,18,6,66,612,3,2016,3,2015,84,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
622,528,15,6,-1,21,612,3,2016,2,2016,86,11,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
623,139,60,60,21,141,612,3,2016,3,2016,80,182,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
624,4007,60,54,27,141,612,3,2016,3,2016,100,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
625,4371,60,54,30,144,612,3,2016,3,2016,89,246,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
628,4382,24,-1,-1,24,612,3,2016,1,2016,86,229,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
629,3547,54,54,30,138,612,3,2016,3,2016,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
630,2519,9,6,-1,15,612,3,2016,2,2016,70,242,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
631,1345,18,-1,-1,18,612,3,2016,2,2008,72,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
632,4579,54,48,12,114,612,3,2016,3,2015,77,203,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
633,1048,48,24,-1,72,612,3,2016,2,2015,82,91,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
634,1117,60,60,18,138,612,3,2016,3,2016,95,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
635,4128,33,-1,-1,33,612,3,2016,1,2016,98,243,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
636,2886,24,6,-1,30,612,3,2016,3,2016,81,202,'Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',1,12
637,1732,42,18,12,72,612,3,2016,3,2016,95,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
638,2070,33,-1,-1,33,612,3,2016,3,2016,92,33,'Socio-Psico-Pedagogico',0,0,0,0,'Cessato','Rinuncia',1,12
639,2657,48,12,-1,60,612,3,2016,3,2015,83,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
640,3678,42,30,-1,72,612,3,2016,3,2014,87,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
641,1387,45,21,-1,66,612,3,2016,3,2016,95,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
643,4341,42,24,-1,66,612,3,2016,3,2016,74,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
646,4783,39,6,-1,45,612,3,2016,3,2016,100,135,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
647,2843,42,24,-1,66,612,3,2016,3,2016,100,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
648,3582,33,33,-1,66,612,3,2016,3,2016,89,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
649,4866,27,6,-1,33,612,3,2016,3,2015,67,295,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
650,2357,18,-1,-1,18,612,3,2016,1,2016,100,170,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
651,1477,48,48,24,120,612,3,2016,3,2016,91,247,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
652,3464,60,60,21,141,612,3,2016,3,2016,100,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
653,1007,33,18,-1,51,612,3,2016,3,2016,81,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
654,206,48,12,12,72,612,3,2016,3,2016,93,212,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
655,2272,60,60,24,144,612,3,2016,3,2016,100,144,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
656,3483,60,54,21,135,612,3,2016,3,2016,100,86,'Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,8
660,4723,36,24,6,66,612,3,2015,3,2015,88,52,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
662,1672,42,24,18,84,612,3,2015,3,2015,86,273,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
663,3107,60,42,-1,102,612,3,2017,2,2017,100,60,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
664,2716,60,36,-1,96,612,3,2017,2,2017,100,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
665,285,51,6,-1,57,612,3,2017,2,2017,87,147,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
666,4383,60,18,-1,78,612,3,2017,2,2017,84,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
667,2226,60,18,-1,78,612,3,2017,2,2017,86,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
668,1450,60,18,-1,78,612,3,2017,2,2017,100,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
669,2535,60,36,-1,96,612,3,2017,2,2017,87,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
670,580,60,24,-1,84,612,3,2017,2,2017,90,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
671,3690,60,36,-1,96,612,3,2017,2,2017,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
672,4896,60,24,-1,84,612,3,2017,2,2017,100,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
673,2234,42,18,-1,60,612,3,2017,2,2017,95,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
674,4512,18,-1,-1,18,612,3,2017,1,2017,90,122,'Tecnico',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,13
675,1913,60,18,-1,78,612,3,2017,2,2017,100,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
676,1173,30,-1,-1,30,612,3,2017,2,2017,64,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
677,3284,60,24,-1,84,612,3,2017,2,2017,82,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
678,491,60,18,-1,78,612,3,2017,2,2017,90,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
679,1300,60,6,-1,66,612,3,2017,2,2017,90,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
680,2690,60,24,-1,84,612,3,2017,2,2013,65,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
681,3271,48,6,-1,54,612,3,2017,2,2016,89,232,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
682,926,60,24,-1,84,612,3,2017,2,2017,100,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
683,3264,60,30,-1,90,612,3,2017,2,2017,100,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
684,1494,60,24,-1,84,612,3,2017,2,2017,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
685,3053,42,6,-1,48,612,3,2017,2,2017,87,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
686,4421,54,30,-1,84,612,3,2017,2,2017,98,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
687,618,60,18,-1,78,612,3,2017,2,2017,93,133,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
688,1123,27,-1,-1,27,612,3,2016,3,2014,71,266,'Socio-Psico-Pedagogico',0,0,0,0,'Attivo','PASSAGGIO',1,12
689,4967,60,42,-1,102,612,3,2017,2,2017,100,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
690,1346,39,6,-1,45,612,3,2017,2,2016,72,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
691,1589,48,6,-1,54,612,3,2017,2,2016,77,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
692,346,60,24,-1,84,612,3,2017,2,2017,100,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
694,2012,60,42,-1,102,612,3,2017,2,2017,100,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
695,3662,48,-1,-1,48,612,3,2017,2,2017,81,269,'Agrario',0,0,0,0,'Attivo','Immatricolazione',1,2
696,3085,60,24,-1,84,612,3,2017,2,2017,100,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
700,3147,60,36,-1,96,612,3,2017,2,2017,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
701,3506,60,36,-1,96,612,3,2017,2,2017,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
702,3171,60,24,-1,84,612,3,2017,2,2017,95,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
703,1147,60,36,-1,96,612,3,2017,2,2017,88,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
704,3322,18,-1,-1,18,612,3,2017,2,2017,76,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
705,4489,33,-1,-1,33,612,3,2017,2,2017,62,84,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
706,1991,48,6,-1,54,612,3,2017,2,2017,98,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
708,3208,39,6,-1,45,612,3,2017,2,2017,69,288,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
709,3607,60,18,-1,78,612,3,2017,2,2017,83,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
710,161,39,6,-1,45,612,3,2017,2,2017,78,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
711,2790,60,30,-1,90,612,3,2017,2,2017,96,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
712,2274,60,24,-1,84,612,3,2017,2,2017,100,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
713,2214,48,6,-1,54,612,3,2017,2,2017,85,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
714,1781,60,24,-1,84,612,3,2017,2,2017,100,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
715,4485,48,12,-1,60,612,3,2017,2,2017,87,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
716,4215,60,36,-1,96,612,3,2017,2,2017,100,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
717,1642,60,18,-1,78,612,3,2017,2,2017,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
719,4757,60,18,-1,78,612,3,2017,2,2017,75,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
720,1703,60,30,-1,90,612,3,2017,2,2017,100,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
721,4673,60,12,-1,72,612,3,2017,2,2017,95,116,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
722,4904,39,-1,-1,39,612,3,2017,2,2017,96,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
723,2499,60,24,-1,84,612,3,2017,2,2017,86,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
724,839,60,24,-1,84,612,3,2017,2,2017,96,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
725,1603,60,36,-1,96,612,3,2017,2,2017,98,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
726,1848,60,30,-1,90,612,3,2017,2,2017,100,109,'Ragioneria',0,0,0,0,'Attivo','Immatricolazione',1,10
727,4149,60,42,-1,102,612,3,2017,2,2017,100,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
728,3815,60,18,-1,78,612,3,2017,2,2017,85,116,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
729,3828,39,-1,-1,39,612,3,2017,2,2017,86,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
730,3320,60,18,-1,78,612,3,2017,2,2017,100,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
731,219,48,-1,-1,48,612,3,2017,2,2017,80,86,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
732,2289,48,12,-1,60,612,3,2017,2,2017,98,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
733,93,60,12,-1,72,612,3,2017,2,2017,80,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
734,3955,48,6,-1,54,612,3,2017,2,2016,82,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
