"Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC"
"[5085, 'A2512', 36, 60, 24, 120, '06226', 2, 2011, 2, 2007, 93, 'AVIS014008', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5086, 'A3056', 30, 42, 30, 102, '06226', 2, 2011, 2, 2007, 100, 'AVTD03000B', 'ITIS-Informatica', 2014, 110, 0, 0, 'Cessato', 'Laureato', 2]"
"[5087, 'A2043', 30, 72, 18, 120, '06226', 2, 2011, 2, 2007, 83, 'SAPS15000V', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5088, 'A1012', 30, 48, 42, 120, '06226', 2, 2011, 2, 2007, 86, 'NAPS110002', 'Scientifica', 2013, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5089, 'A1639', 30, 66, 24, 120, '06226', 2, 2011, 2, 2008, 100, 'SAPS020006', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5090, 'A1394', 42, 60, 18, 120, '06226', 2, 2011, 2, 2008, 100, 'PZPS040007', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5091, 'A572', 42, 60, 18, 120, '06226', 2, 2011, 2, 2008, 80, 'SAPS03000R', 'Scientifica', 2013, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5092, 'A1164', 60, 60, 0, 120, '06226', 2, 2011, 2, 2008, 100, 'SAPS18000P', 'Scientifica', 2012, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5093, 'A4700', 42, 78, 0, 120, '06226', 2, 2011, 2, 2008, 100, 'SATF04101A', 'ITIS-Informatica', 2012, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5094, 'A191', 42, 60, 18, 120, '06226', 2, 2011, 2, 2008, 70, 'NAPS130007', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5095, 'A4400', 36, 48, 36, 120, '06226', 2, 2011, 2, 2007, 66, 'VIPS05000N', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5096, 'A4168', 30, 24, 18, 72, '06226', 2, 2011, 2, 2005, 83, 'SAIS00100B', 'Classica', 2014, 108, 0, 0, 'Cessato', 'Laureato', 2]"
"[5097, 'A196', 24, 24, 0, 48, '06226', 2, 2011, 2, 2007, 75, 'SATF03000V', 'Tecnici-Industriali', 0, 0, 0, 0, 'Cessato', 'Decadenza', 1]"
"[5098, 'A4951', 12, 36, 18, 66, '06226', 2, 2011, 2, 2005, 81, 'AVPS12000T', 'Scientifica', 2016, 110, 0, 0, 'Cessato', 'Laureato', 4]"
"[5099, 'A3370', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 88, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5100, 'A2292', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 100, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5101, 'A921', 42, 60, 18, 120, '06226', 2, 2012, 2, 2008, 100, 'AVPS06000B', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5102, 'A2412', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 80, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5103, 'A4209', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 92, 'SAPS09000C', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5104, 'A4091', 60, 42, 18, 120, '06226', 2, 2012, 2, 2008, 100, 'SAPS04000B', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5105, 'A3406', 48, 72, 0, 120, '06226', 2, 2012, 2, 2007, 94, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5106, 'A4708', 30, 72, 18, 120, '06226', 2, 2012, 2, 2007, 100, 'SAPS09000C', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5107, 'A3531', 60, 42, 18, 120, '06226', 2, 2012, 2, 2007, 90, 'AVPS12000T', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5108, 'A3300', 42, 52, 26, 120, '06226', 2, 2012, 2, 2007, 95, 'SAPS08000T', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5109, 'A3470', 48, 18, 12, 78, '06226', 2, 2012, 2, 2006, 78, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 5]"
"[5110, 'A1541', 24, 42, 36, 102, '06226', 2, 2012, 2, 2007, 80, 'SAPC10000P', 'Scientifica', 2015, 108, 0, 0, 'Cessato', 'Laureato', 2]"
"[5111, 'A4178', 30, 72, 18, 120, '06226', 2, 2012, 2, 2005, 70, 'SATF06000P', 'ITIS-Informatica', 2014, 108, 0, 0, 'Cessato', 'Laureato', 1]"
"[5112, 'A1682', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 73, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5113, 'A1659', 60, 60, 0, 120, '06226', 2, 2012, 2, 2003, 100, 'SAPS18000P', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5114, 'A4121', 30, 30, 18, 78, '06226', 2, 2012, 2, 2007, 85, 'SAPS04000B', 'Scientifica', 2016, 109, 0, 0, 'Cessato', 'Laureato', 3]"
"[5115, 'A4213', 48, 72, 0, 120, '06226', 2, 2012, 2, 2006, 78, 'SAPC12000X', 'Classica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5116, 'A141', 54, 66, 0, 120, '06226', 2, 2012, 2, 2008, 85, 'SAPS120003', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5117, 'A4486', 60, 42, 18, 120, '06226', 2, 2012, 2, 2008, 100, 'SAPS04000B', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5118, 'A3641', 60, 60, 0, 120, '06226', 2, 2012, 2, 2008, 100, 'SAPS06000L', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5119, 'A3543', 54, 66, 0, 120, '06226', 2, 2012, 2, 2007, 87, 'SAPS120003', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5120, 'A4584', 54, 66, 0, 120, '06226', 2, 2012, 2, 2008, 90, 'SAPS08000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5121, 'A395', 60, 42, 18, 120, '06226', 2, 2012, 2, 2008, 89, 'SAPS08000T', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5122, 'A1251', 48, 72, 0, 120, '06226', 2, 2012, 2, 2008, 72, 'AVPS12000T', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5123, 'A1630', 42, 60, 18, 120, '06226', 2, 2012, 2, 2009, 89, 'NAPS01901L', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5124, 'A2269', 54, 48, 18, 120, '06226', 2, 2012, 2, 2009, 100, 'NAPS24000P', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5125, 'A4181', 48, 54, 18, 120, '06226', 2, 2012, 2, 2008, 95, 'AVPS06000B', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5126, 'A2439', 48, 54, 18, 120, '06226', 2, 2012, 2, 2009, 90, 'SAPC00101P', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5127, 'A294', 48, 54, 18, 120, '06226', 2, 2012, 2, 2009, 85, 'AVPS00801B', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5128, 'A1081', 42, 60, 18, 120, '06226', 2, 2012, 2, 2009, 89, 'SAPS01102D', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5129, 'A2473', 48, 48, 6, 102, '06226', 2, 2012, 2, 2009, 100, 'AVPS06000B', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5130, 'A316', 36, 54, 30, 120, '06226', 2, 2012, 2, 2008, 95, 'AVPC05000N', 'Classica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5131, 'A2840', 36, 54, 30, 120, '06226', 2, 2012, 2, 2008, 100, 'SAPS020006', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5132, 'A3226', 48, 48, 24, 120, '06226', 2, 2012, 2, 2006, 100, 'SAPS120003', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5133, 'A3702', 6, 12, 12, 30, '06226', 2, 2014, 2, 2007, 91, 'AVPS12000T', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5134, 'A3355', 36, 54, 30, 120, '06226', 2, 2012, 2, 2007, 80, 'SAPC06000D', 'Classica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5135, 'A4859', 30, 66, 24, 120, '06226', 2, 2012, 2, 2009, 98, 'AVPS12000T', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5136, 'A2524', 0, 0, 0, 0, '06226', 2, 2013, 1, 2009, 86, 'NAPS180008', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Decadenza', 0]"
"[5137, 'A2940', 60, 60, 0, 120, '06226', 2, 2013, 2, 2009, 89, 'SATD034011', 'Tecnico-Commerciale-Amm-industriale', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5138, 'A3866', 54, 48, 18, 120, '06226', 2, 2013, 2, 2008, 88, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5139, 'A4448', 60, 60, 0, 120, '06226', 2, 2013, 2, 2010, 93, 'SAPS020006', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5140, 'A993', 60, 60, 0, 120, '06226', 2, 2013, 2, 2009, 77, 'MTPS004018', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5141, 'A4795', 60, 60, 0, 120, '06226', 2, 2013, 2, 2009, 100, 'SAPS02401E', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5142, 'A4801', 48, 72, 0, 120, '06226', 2, 2013, 2, 2008, 100, 'AVRI00701R', 'Professionale-Industriale', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5143, 'A1998', 36, 48, 40, 124, '06226', 2, 2013, 2, 2007, 75, 'MTPS00301C', 'Scientifica', 2015, 111, 1, 1, 'Cessato', 'Laureato', 1]"
"[5144, 'A4877', 42, 60, 18, 120, '06226', 2, 2013, 2, 2008, 75, 'SAPS01000G', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5145, 'A2209', 36, 48, 36, 120, '06226', 2, 2013, 2, 2008, 90, 'PZPC040004', 'Classica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5146, 'A2681', 30, 6, 0, 36, '06226', 2, 2013, 2, 2006, 90, 'SATD02401A', 'Tecnico-Commerciale-Amm-industriale', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 2]"
"[5147, 'A4054', 0, 0, 0, 0, '06226', 2, 2013, 1, 2008, 88, 'NAPC080008', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Errata-Immatricolazione', 2]"
"[5148, 'A1480', 48, 54, 18, 120, '06226', 2, 2013, 2, 2009, 82, 'SATF06000P', 'ITIS-Informatica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5149, 'A3653', 54, 48, 18, 120, '06226', 2, 2013, 2, 2008, 84, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5150, 'A1766', 0, 0, 0, 0, '06226', 2, 2013, 1, 2004, 92, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Decadenza', 0]"
"[5151, 'A4966', 48, 72, 0, 120, '06226', 2, 2013, 2, 2009, 100, 'SAPS18000P', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5152, 'A1483', 60, 60, 0, 120, '06226', 2, 2013, 2, 2009, 100, 'NAPS24000P', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5153, 'A4552', 42, 60, 18, 120, '06226', 2, 2013, 2, 2007, 94, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5154, 'A858', 42, 60, 18, 120, '06226', 2, 2013, 2, 2007, 80, 'AVPS12000T', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5155, 'A7', 42, 60, 18, 120, '06226', 2, 2013, 2, 2007, 82, 'SAPS020006', 'Scientifica', 2015, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5156, 'A3834', 30, 90, 1, 121, '06226', 2, 2013, 2, 2008, 94, 'SAPS11000C', 'Scientifica', 2015, 111, 1, 1, 'Cessato', 'Laureato', 1]"
"[5157, 'A2010', 42, 36, 42, 120, '06226', 2, 2013, 2, 2008, 68, 'BNPS00203A', 'Scientifica', 2015, 108, 0, 0, 'Cessato', 'Laureato', 1]"
"[5158, 'A3314', 54, 66, 0, 120, '06226', 2, 2013, 2, 2005, 91, 'SATD00101N', 'Tecnico-Commerciale-Amm-industriale', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5159, 'A4417', 42, 60, 18, 120, '06226', 2, 2013, 2, 2007, 90, 'NAPQ01000A', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5160, 'A3109', 60, 42, 18, 120, '06226', 2, 2013, 2, 2009, 93, 'SAPS18000P', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5161, 'A4532', 36, 36, 30, 102, '06226', 2, 2013, 2, 2001, 75, 'SAPC05000V', 'Classica', 2016, 106, 0, 0, 'Cessato', 'Laureato', 2]"
"[5162, 'A4682', 54, 48, 18, 120, '06226', 2, 2013, 2, 2008, 84, 'SAPS08000T', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5163, 'A3359', 60, 60, 0, 120, '06226', 2, 2013, 2, 2010, 100, 'SAPC10000P', 'Classica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5164, 'A137', 36, 66, 18, 120, '06226', 2, 2013, 2, 2009, 93, 'SAPS03000R', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5165, 'A4771', 48, 72, 0, 120, '06226', 2, 2013, 2, 2006, 100, 'SAPC011019', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5166, 'A3410', 24, 12, 0, 36, '06226', 2, 2013, 2, 2005, 98, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 4]"
"[5167, 'A3177', 0, 0, 0, 0, '06226', 2, 2013, 1, 2005, 80, 'SAPC10000P', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Errata-Immatricolazione', 4]"
"[5168, 'A758', 30, 72, 18, 120, '06226', 2, 2013, 2, 2008, 76, 'AVPS02701R', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5169, 'A2649', 54, 48, 18, 120, '06226', 2, 2013, 2, 2008, 78, 'SATF06000P', 'ITIS-Informatica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5170, 'A2825', 36, 54, 30, 120, '06226', 2, 2013, 2, 2008, 78, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5171, 'A2775', 42, 30, 18, 90, '06226', 2, 2013, 2, 2008, 98, 'SAPS09000C', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5172, 'A2088', 60, 60, 0, 120, '06226', 2, 2013, 2, 2008, 85, 'SAPS06000L', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5173, 'A851', 60, 60, 0, 120, '06226', 2, 2013, 2, 2010, 100, 'AVTD01201V', 'ITIS-Informatica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5174, 'A743', 30, 42, 24, 96, '06226', 2, 2013, 2, 2007, 100, 'NAPQ01000A', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5175, 'A585', 24, 30, 30, 84, '06226', 2, 2013, 2, 2008, 90, 'SATF04401T', 'Tecnici-Industriali', 2017, 111, 0, 0, 'Cessato', 'Laureato', 3]"
"[5176, 'A3345', 48, 72, 0, 120, '06226', 2, 2013, 2, 2009, 80, 'SAPC013011', 'Classica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5177, 'A3462', 42, 60, 18, 120, '06226', 2, 2013, 2, 2010, 83, 'BGTF032011', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5178, 'A2834', 18, 36, 30, 84, '06226', 2, 2013, 2, 2008, 92, 'AVPC05000N', 'Classica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5179, 'A4987', 12, 54, 12, 78, '06226', 2, 2013, 2, 2007, 85, 'AVPS02701R', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5180, 'A4300', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 89, 'SAPS04000B', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5181, 'A2962', 39, 69, 12, 120, '06226', 2, 2014, 2, 2009, 98, 'AVTD01201V', 'ITIS-Informatica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5182, 'A3022', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 99, 'SAPS020006', 'Scientifica', 2015, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5183, 'A422', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 100, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5184, 'A3532', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 100, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5185, 'A3262', 39, 69, 12, 120, '06226', 2, 2014, 2, 2009, 97, 'SAPS03000R', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5186, 'A59', 57, 63, 0, 120, '06226', 2, 2014, 2, 2009, 94, 'SAPSX00078', 'Scientifica', 2015, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5187, 'A778', 57, 51, 12, 120, '06226', 2, 2014, 2, 2007, 78, 'SAPC10000P', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5188, 'A999', 39, 69, 0, 108, '06226', 2, 2014, 2, 2009, 84, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 2]"
"[5189, 'A119', 39, 69, 12, 120, '06226', 2, 2014, 2, 2009, 85, 'AVPS02701R', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5190, 'A1823', 57, 51, 12, 120, '06226', 2, 2014, 2, 2008, 73, 'SAPS120003', 'Scientifica', 2016, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5191, 'A3595', 36, 54, 18, 108, '06226', 2, 2014, 2, 2007, 75, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 2]"
"[5192, 'A4244', 12, 0, 0, 12, '06226', 2, 2014, 1, 2005, 86, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Decadenza', 0]"
"[5193, 'A2119', 51, 57, 12, 120, '06226', 2, 2014, 2, 2009, 80, 'SAPS120003', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5194, 'A3044', 42, 66, 12, 120, '06226', 2, 2014, 2, 2008, 80, 'SAPS020006', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5195, 'A3539', 45, 51, 24, 120, '06226', 2, 2014, 2, 2008, 92, 'SATH00601E', 'Nautico', 2016, 109, 1, 0, 'Cessato', 'Laureato', 1]"
"[5196, 'A4054', 51, 36, 0, 87, '06226', 2, 2014, 2, 2008, 88, 'NAPC080008', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 3]"
"[5197, 'A1625', 57, 63, 0, 120, '06226', 2, 2014, 2, 2009, 100, 'SAPC00101P', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5198, 'A358', 45, 75, 0, 120, '06226', 2, 2014, 2, 2009, 74, 'SAPS03000R', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5199, 'A3169', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 100, 'SAPS020006', 'Scientifica', 2015, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5200, 'A1319', 51, 69, 0, 120, '06226', 2, 2014, 2, 2009, 100, 'SAPS04000B', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5201, 'A3798', 51, 45, 24, 120, '06226', 2, 2014, 2, 2008, 85, 'SAPS05701T', 'Scientifica', 2016, 109, 0, 0, 'Cessato', 'Laureato', 1]"
"[5202, 'A2037', 39, 69, 12, 120, '06226', 2, 2014, 2, 2008, 78, 'SAPS08000T', 'Scientifica', 2016, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5203, 'A4535', 57, 63, 0, 120, '06226', 2, 2014, 2, 2011, 84, 'AVPS06000B', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5204, 'A4409', 57, 51, 12, 120, '06226', 2, 2014, 2, 2010, 80, 'SAPC10000P', 'Scientifica', 2016, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5205, 'A4005', 51, 68, 1, 120, '06226', 2, 2014, 2, 2009, 100, 'SATD04301Q', 'Tecnico-Commerciale-Amm-industriale', 2016, 111, 1, 1, 'Cessato', 'Laureato', 1]"
"[5206, 'A1417', 42, 52, 21, 115, '06226', 2, 2014, 2, 2007, 65, 'SAIS00100B', 'Scientifica', 2017, 111, 1, 0, 'Cessato', 'Laureato', 2]"
"[5207, 'A3525', 57, 51, 12, 120, '06226', 2, 2014, 2, 2008, 100, 'CEPM010008', 'Linguistico', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5208, 'A2235', 57, 63, 0, 120, '06226', 2, 2014, 2, 2011, 100, 'SAPS09000C', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5209, 'A3903', 51, 51, 18, 120, '06226', 2, 2014, 2, 2009, 91, 'SAPS18000P', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5210, 'A143', 33, 75, 12, 120, '06226', 2, 2014, 2, 2007, 68, 'SAPS04000B', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5211, 'A3289', 36, 54, 30, 120, '06226', 2, 2014, 2, 2010, 98, 'AVPS12000T', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5212, 'A2150', 57, 51, 12, 120, '06226', 2, 2014, 2, 2011, 100, 'SATF06000P', 'ITIS-Informatica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5213, 'A2937', 39, 63, 18, 120, '06226', 2, 2014, 2, 2010, 86, 'SAPC10000P', 'Scientifica', 2016, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5214, 'A2587', 57, 63, 0, 120, '06226', 2, 2014, 2, 2010, 100, 'NAPS01901L', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5215, 'A3871', 51, 69, 0, 120, '06226', 2, 2014, 2, 2009, 100, 'AVPS06000B', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5216, 'A4592', 39, 69, 12, 120, '06226', 2, 2014, 2, 2008, 81, 'SAPS15000V', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5217, 'A4884', 39, 69, 12, 120, '06226', 2, 2014, 2, 2007, 85, 'SAPC12000X', 'Classica', 2016, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5218, 'A3033', 57, 51, 12, 120, '06226', 2, 2014, 2, 2007, 82, 'FRTF05000T', 'ITIS-Informatica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5219, 'A821', 45, 57, 18, 120, '06226', 2, 2014, 2, 2010, 97, 'SAPS18000P', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5220, 'A1331', 39, 69, 12, 120, '06226', 2, 2014, 2, 2009, 76, 'NAPS12000L', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5221, 'A4283', 24, 78, 18, 120, '06226', 2, 2014, 2, 2008, 70, 'SAPS03000R', 'Scientifica', 2016, 105, 0, 0, 'Cessato', 'Laureato', 1]"
"[5222, 'A372', 30, 12, 12, 54, '06226', 2, 2014, 2, 2006, 100, 'SATF00901E', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 3]"
"[5223, 'A521', 42, 66, 12, 120, '06226', 2, 2014, 2, 2011, 89, 'NATD01901C', 'Tecnico-Commerciale', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5224, 'A4729', 24, 30, 33, 87, '06226', 2, 2014, 2, 2009, 87, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 3]"
"[5225, 'A2228', 18, 57, 45, 120, '06226', 2, 2014, 2, 2010, 85, 'SAPS18000P', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5226, 'A218', 24, 24, 0, 48, '06226', 2, 2014, 2, 2008, 72, 'AVPC01402L', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 3]"
"[5227, 'A1636', 36, 39, 33, 108, '06226', 2, 2014, 2, 2009, 86, 'SAPS170004', 'Scientifica', 2017, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5228, 'A1865', 30, 78, 12, 120, '06226', 2, 2014, 2, 2011, 100, 'SAPS01000G', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5229, 'A2115', 42, 54, 24, 120, '06226', 2, 2014, 2, 2010, 91, 'AVPC02000T', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5230, 'A2246', 24, 48, 36, 108, '06226', 2, 2014, 2, 2009, 96, 'SAPS170004', 'Scientifica', 2017, 111, 0, 0, 'Cessato', 'Laureato', 2]"
